,movieId,genres,Title,year_released
8585,117364,"documentary, war",Virunga ,2014
8586,117368,"animation, comedy",The Madagascar Penguins in a Christmas Caper ,2005
8587,117444,"animation, children, fantasy",Song of the Sea ,2014
8588,117466,"action, adventure, drama",In the Heart of the Sea ,2015
8589,117511,comedy,Hello Ladies: The Movie ,2014
8590,117529,"action, adventure, drama, sci-fi, thriller",Jurassic World ,2015
8591,117531,documentary,Watermark ,2014
8592,117533,documentary,Citizenfour ,2014
8593,117545,animation,Asterix: The Land of the Gods ,Astérix: Le domaine des dieux (2014
8594,117572,"comedy, crime, romance",Hit by Lightning ,2014
8595,117590,"comedy, crime",Horrible Bosses 2 ,2014
8596,117630,"action, comedy, crime, romance",Double Trouble ,1992
8597,117646,"action, adventure, comedy, drama, fantasy, thriller",Dragonheart 2: A New Beginning ,2000
8598,117849,comedy,La Belle Verte ,1996
8599,117851,"adventure, animation, children, comedy",Penguins of Madagascar ,2014
8600,117867,"action, drama, thriller, war",'71 ,2014
8601,117877,"adventure, animation",The Rabbi's Cat ,Le chat du rabbin (2011
8602,117881,drama,Still Alice ,2014
8603,117887,"children, comedy",Paddington ,2014
8604,117895,"action, thriller",Maze Runner: Scorch Trials ,2015
8605,117922,"adventure, animation, children",Ice Age: A Mammoth Christmas ,2011
8606,118082,"comedy, crime, thriller",The Voices ,2014
8607,118166,"comedy, drama, romance",Courier ,1987
8608,118198,"documentary, drama, thriller",The Green Prince ,2014
8609,118248,"drama, thriller",Dying of the Light ,2014
8610,118270,"comedy, horror, thriller",Hellbenders ,2012
8611,118290,sci-fi,Omega Doom ,1996
8612,118326,"crime, drama, thriller",By the Gun ,2014
8613,118354,"crime, drama, mystery, thriller",Kill the Messenger ,2014
8614,118512,comedy,Bring It On: In It To Win It ,2007
8615,118530,comedy,Fans ,1999
8616,118572,"comedy, crime, drama",The Mule ,2014
8617,118696,"adventure, fantasy",The Hobbit: The Battle of the Five Armies ,2014
8618,118700,drama,Selma ,2014
8619,118702,"drama, war",Unbroken ,2014
8620,118706,"adventure, mystery, thriller",Black Sea ,2015
8621,118784,documentary,Good Copy Bad Copy ,2007
8622,118814,"comedy, romance",Playing It Cool ,2014
8623,118834,comedy,National Lampoon's Bag Boy ,2007
8624,118862,"comedy, drama",Closer to the Moon ,2013
8625,118880,"horror, romance, thriller","Girl Walks Home Alone at Night, A ",2014
8626,118888,comedy,Dave Chappelle: For What it's Worth ,2004
8627,118894,"animation, children, mystery",Scooby-Doo! Abracadabra-Doo ,2010
8628,118896,drama,Mommy ,2014
8629,118900,drama,Wild ,2014
8630,118924,comedy,Top Five ,2014
8631,118930,comedy,Bill Burr: I'm Sorry You Feel That Way ,2014
8632,118985,drama,Big Eyes ,2014
8633,118997,"children, comedy, fantasy, musical",Into the Woods ,2014
8634,119068,"comedy, drama","Men, Women & Children ",2014
8635,119141,"action, comedy",The Interview ,2014
8636,119145,"action, adventure, comedy, crime",Kingsman: The Secret Service ,2015
8637,119153,comedy,Bill Burr: You People Are All the Same ,2012
8638,119155,"adventure, children, comedy, fantasy",Night at the Museum: Secret of the Tomb ,2014
8639,119167,"sci-fi, thriller",Paradox ,2010
8640,119218,"action, crime, drama",The Punisher: Dirty Laundry ,2012
8641,119655,"adventure, children, fantasy",Seventh Son ,2014
8642,119714,comedy,Corner Gas: The Movie ,2014
8643,119828,"action, drama, thriller, western",A Man Called Blade ,1977
8644,119964,comedy,A Merry Friggin' Christmas ,2014
8645,120130,"animation, drama, fantasy",Into the Forest of Fireflies' Light ,2011
8646,120138,"comedy, drama, fantasy, mystery, romance",PK ,2014
8647,120466,"action, thriller",Chappie ,2015
8648,120478,documentary,The Salt of the Earth ,2014
8649,120625,drama,The Fool ,2014
8650,120635,"action, crime, thriller",Taken 3 ,2015
8651,120637,"action, crime, drama, mystery, thriller",Blackhat ,2015
8652,120761,drama,By the Law ,1926
8653,120783,"action, crime, drama",Son of a Gun ,2014
8654,120799,"action, adventure, sci-fi, thriller",Terminator Genisys ,2015
8655,120807,comedy,John Mulaney: New In Town ,2012
8656,120813,comedy,Patton Oswalt: My Weakness Is Strong ,2009
8657,120827,"crime, drama, horror, mystery",The Hound of the Baskervilles ,1988
8658,120919,"action, comedy",Man on High Heels ,2014
8659,121007,"adventure, children, fantasy, sci-fi",Space Buddies ,2009
8660,121035,drama,Houdini ,2014
8661,121097,"adventure, children, comedy",To Grandmother's House We Go ,1992
8662,121099,"animation, children",101 Dalmatians II: Patch's London Adventure ,2003
8663,121129,comedy,The Hungover Games ,2014
8664,121169,drama,The Duke of Burgundy ,2014
8665,121171,documentary,Red Army ,2014
8666,121231,horror,It Follows ,2014
8667,121253,"horror, thriller",The Town that Dreaded Sundown ,2014
8668,121338,"adventure, comedy, romance",Carry on Cabby ,1963
8669,121342,"comedy, romance",Carry on Cruising ,1962
8670,121372,comedy,Bill Burr: Let It Go ,2010
8671,121374,comedy,Bill Burr: Why Do I Do This? ,2008
8672,121469,"comedy, horror, mystery, thriller",Killer Movie ,2008
8673,121715,comedy,Sebastian Maniscalco: What's Wrong with People? ,2012
8674,121781,"animation, children, comedy, fantasy",Stuart Little 3: Call of the Wild ,2005
8675,122092,"comedy, war",Guy X ,2005
8676,122246,"children, comedy",Tooth Fairy 2 ,2012
8677,122260,"drama, war",The Diary of Anne Frank ,2009
8678,122433,"horror, mystery, thriller",The Deadly Bees ,1967
8679,122490,"action, drama, thriller",Wicked Blood ,2014
8680,122627,sci-fi,Oblivion 2: Backlash ,1996
8681,122882,"action, adventure, sci-fi, thriller",Mad Max: Fury Road ,2015
8682,122884,"fantasy, horror, thriller",Insidious: Chapter 3 ,2015
8683,122886,"action, adventure, fantasy, sci-fi, imax",Star Wars: Episode VII - The Force Awakens ,2015
8684,122888,(no genres listed),Ben-hur ,2016
8685,122890,"action, adventure, fantasy",Warcraft ,2016
8686,122892,"action, adventure, sci-fi",Avengers: Age of Ultron ,2015
8687,122896,(no genres listed),Pirates of the Caribbean: Dead Men Tell No Tales ,2017
8688,122898,"action, adventure, sci-fi",Justice League ,2017
8689,122900,"action, adventure, sci-fi",Ant-Man ,2015
8690,122902,"action, adventure, fantasy, sci-fi",Fantastic Four ,2015
8691,122904,"action, adventure, comedy, sci-fi",Deadpool ,2016
8692,122906,"action, adventure, sci-fi",Black Panther ,2017
8693,122912,"action, adventure, sci-fi",Avengers: Infinity War - Part I ,2018
8694,122916,"action, adventure, sci-fi",Thor: Ragnarok ,2017
8695,122918,"action, adventure, sci-fi",Guardians of the Galaxy 2 ,2017
8696,122920,"action, sci-fi, thriller",Captain America: Civil War ,2016
8697,122922,"action, adventure, sci-fi",Doctor Strange ,2016
8698,122924,"action, adventure, fantasy, sci-fi",X-Men: Apocalypse ,2016
8699,122926,"action, adventure, fantasy",Untitled Spider-Man Reboot ,2017
8700,122932,"children, comedy, romance",Elsa & Fred ,2014
8701,123200,comedy,Jim Jefferies: I Swear to God ,2009
8702,123310,action,Tornado! ,1996
8703,123545,"drama, romance",The Blue Lagoon ,1949
8704,123553,"action, adventure, drama, fantasy",In the Name of the King III ,2014
8705,123947,drama,Cake ,2014
8706,124273,comedy,Kevin Smith: Too Fat For 40 ,2010
8707,124404,"adventure, animation, children, comedy","Snowflake, the White Gorilla ",2011
8708,124484,"comedy, drama",Kenny & Company ,1976
8709,124851,"adventure, romance, sci-fi",Delirium ,2014
8710,124853,"animation, documentary",Why Man Creates ,1968
8711,124859,"crime, drama, thriller",The Gambler ,2014
8712,125221,"horror, sci-fi, western",The Beast of Hollow Mountain ,1956
8713,125914,"adventure, comedy, mystery, romance",Mortdecai ,2015
8714,125916,"drama, romance",Fifty Shades of Grey ,2015
8715,125970,"adventure, children, comedy, fantasy",Halloweentown ,1998
8716,125974,"adventure, children, comedy, fantasy",Halloweentown High ,2004
8717,126088,"animation, children, comedy",A Flintstones Christmas Carol ,1994
8718,126090,animation,Hedgehog in the Fog ,1975
8719,126142,"adventure, children, fantasy",The Cave of the Golden Rose ,1991
8720,126420,action,American Heist ,2015
8721,126426,"drama, sci-fi",Solyaris ,1968
8722,126430,"action, adventure, drama, war",The Pacific ,2010
8723,126482,"animation, children, fantasy, musical",Strange Magic ,2015
8724,126548,comedy,The DUFF ,2015
8725,126577,"animation, comedy, fantasy","Daddy, I'm A Zombie ",2012
8726,126921,"adventure, animation, children, comedy",The Fox and the Hound 2 ,2006
8727,127052,"comedy, crime, romance",Operation 'Y' & Other Shurik's Adventures ,1965
8728,127096,"sci-fi, thriller",Project Almanac ,2015
8729,127098,comedy,Louis C.K.: Live at The Comedy Store ,2015
8730,127108,"drama, romance",Brooklyn ,2015
8731,127114,drama,The End of the Tour ,2015
8732,127116,drama,Experimenter ,2015
8733,127130,comedy,Mistress America ,2015
8734,127132,"drama, thriller",Zipper ,2015
8735,127134,"adventure, comedy, drama",A Walk in the Woods ,2015
8736,127136,"drama, mystery, thriller",True Story ,2015
8737,127146,documentary,Kurt Cobain: Montage of Heck ,2015
8738,127152,documentary,Going Clear: Scientology and the Prison of Belief ,2015
8739,127164,documentary,"What Happened, Miss Simone? ",2015
8740,127172,documentary,A Story of Children and Film ,2013
8741,127180,documentary,"Story of Film: An Odyssey, The ",2011
8742,127184,drama,Eden ,2014
8743,127194,comedy,The D Train ,2015
8744,127198,"comedy, drama",Dope ,2015
8745,127202,drama,Me and Earl and the Dying Girl ,2015
8746,127204,comedy,The Overnight ,2015
8747,127212,"drama, thriller",The Stanford Prison Experiment ,2015
8748,127298,"comedy, drama",A Pigeon Sat on a Branch Reflecting on Existence ,2014
8749,127319,thriller,The Loft ,2014
8750,127323,"action, adventure, sci-fi, thriller",Vice ,2015
8751,127390,"animation, comedy",Family Guy Presents: Blue Harvest ,2007
8752,128087,"comedy, western",Trinity and Sartana Are Coming ,1972
8753,128089,comedy,Kevin Hart: I'm a Grown Little Man ,2009
8754,128097,comedy,Jim Norton: American Degenerate ,2013
8755,128099,comedy,Jim Jefferies: BARE ,2014
8756,128197,"comedy, romance",Hard Promises ,1991
8757,128360,western,The Hateful Eight ,2015
8758,128366,comedy,Patton Oswalt: Tragedy Plus Comedy Equals Time ,2014
8759,128488,"action, crime, drama, thriller",Wild Card ,2015
8760,128512,"drama, mystery, romance",Paper Towns ,2015
8761,128520,comedy,The Wedding Ringer ,2015
8762,128542,"action, horror, sci-fi",Wyrmwood ,2015
8763,128592,"mystery, thriller",The Boy Next Door ,2015
8764,128594,"comedy, drama, romance",Boy Meets Girl ,2015
8765,128620,"crime, drama, romance",Victoria ,2015
8766,128695,western,The Dark Valley ,2014
8767,128736,drama,I'm Here ,2010
8768,128832,"comedy, drama, musical, romance",The Last Five Years ,2014
8769,128838,horror,Crimson Peak ,2015
8770,128842,"action, adventure, fantasy",Dragonheart 3: The Sorcerer's Curse ,2015
8771,128852,comedy,Chris Rock: Bigger & Blacker ,1999
8772,128900,documentary,The Natural Love ,1996
8773,128902,documentary,The Forgotten Space ,2010
8774,128908,"adventure, comedy, drama",Cloudburst ,2011
8775,128914,comedy,Tom Segura: Completely Normal ,2014
8776,128944,"action, adventure, children, comedy, sci-fi","Honey, We Shrunk Ourselves ",1997
8777,128968,"animation, children, comedy",Stitch! The Movie ,2003
8778,128975,"comedy, sci-fi",Hot Tub Time Machine 2 ,2015
8779,128991,"animation, comedy, sci-fi",Johnny Express ,2014
8780,129011,comedy,Eddie Izzard: Glorious ,1997
8781,129229,"action, adventure",Northmen - A Viking Saga ,2014
8782,129250,(no genres listed),Superfast! ,2015
8783,129313,comedy,Reality ,2014
8784,129333,"horror, thriller",Julia ,2014
8785,129354,"comedy, crime, drama, romance",Focus ,2015
8786,129397,"action, fantasy, sci-fi",Marvel One-Shot: Item 47 ,2012
8787,129428,"comedy, drama",The Second Best Exotic Marigold Hotel ,2015
8788,129514,comedy,George Carlin: It's Bad for Ya! ,2008
8789,129657,action,Tracers ,2015
8790,129659,drama,"McFarland, USA ",2015
8791,129737,comedy,Unfinished Business ,2015
8792,129779,"action, animation, sci-fi",Ghost in the Shell Arise - Border 1: Ghost Pain ,2013
8793,129937,"action, crime, drama, thriller",Run All Night ,2015
8794,130050,"drama, fantasy, horror, mystery, thriller",Digging Up the Marrow ,2014
8795,130052,"drama, horror",Clown ,2014
8796,130073,"children, drama, fantasy, romance",Cinderella ,2015
8797,130083,"action, crime, drama, thriller",Kidnapping Mr. Heineken ,2015
8798,130087,"comedy, drama, fantasy",The Cobbler ,2015
8799,130444,"adventure, children, fantasy, sci-fi",Ruby Red ,2013
8800,130450,"adventure, children, fantasy",Pan ,2015
8801,130452,"comedy, drama",While We're Young ,2014
8802,130482,"crime, drama, film-noir, mystery, thriller",Too Late for Tears ,1949
8803,130490,"action, sci-fi, thriller",Insurgent ,2015
8804,130498,comedy,La vérité si je mens ! ,1997
8805,130518,"action, adventure, animation, comedy, sci-fi",The Amazing Screw-On Head ,2006
8806,130520,"adventure, animation, children, comedy, fantasy, sci-fi",Home ,2015
8807,130576,"drama, sci-fi",Midnight Special ,2015
8808,130578,"action, thriller","Gunman, The ",2015
8809,130634,"action, crime, thriller",Furious 7 ,2015
8810,130686,"comedy, horror",The Final Girls ,2015
8811,130840,"horror, romance, sci-fi",Spring ,2015
8812,130842,"action, adventure, sci-fi",Power/Rangers ,2015
8813,130970,comedy,George Carlin: Life Is Worth Losing ,2005
8814,130976,drama,Legend No. 17 ,2013
8815,130978,"comedy, romance",Love and Pigeons ,1985
8816,131013,"comedy, crime",Get Hard ,2015
8817,131023,documentary,That Sugar Film ,2014
8818,131098,"animation, children, comedy",Saving Santa ,2013
8819,131104,"comedy, crime",The Brain ,1969
8820,131130,"animation, comedy",Tom and Jerry: A Nutcracker Tale ,2007
8821,131237,comedy,What Men Talk About ,2010
8822,131439,thriller,Kill Me Three Times ,2014
8823,131480,"action, crime, thriller",Poker Night ,2014
8824,131578,comedy,Reckless Kelly ,1994
8825,131610,"comedy, fantasy",Willy/Milly ,1986
8826,131656,"adventure, animation, children, comedy",Shaun the Sheep Movie ,2015
8827,131714,"action, adventure",Last Knights ,2015
8828,131724,documentary,The Jinx: The Life and Deaths of Robert Durst ,2015
8829,131739,"action, adventure, animation",Batman vs. Robin ,2015
8830,131749,comedy,Libre et assoupi ,2014
8831,131796,drama,Woman in Gold ,2015
8832,131826,comedy,Iliza Shlesinger: Freezing Hot ,2015
8833,131920,"comedy, drama",The Road Within ,2014
8834,131934,comedy,The Malibu Bikini Shop ,1986
8835,132046,"action, adventure, children, mystery, sci-fi",Tomorrowland ,2015
8836,132084,(no genres listed),Let It Be Me ,1995
8837,132153,"comedy, drama, horror",Buzzard ,2015
8838,132157,"action, comedy, crime",Paul Blart: Mall Cop 2 ,2015
8839,132333,"documentary, drama",Seve ,2014
8840,132335,drama,Breathe ,2014
8841,132362,"action, animation, sci-fi",Patlabor 2: The Movie ,1993
8842,132422,"comedy, romance, thriller",Da Sweet Blood of Jesus ,2014
8843,132424,"drama, romance",The Longest Ride ,2015
8844,132454,"comedy, crime, drama",Girltrash: All Night Long ,2014
8845,132462,"action, adventure, drama",Sword of Vengeance ,2014
8846,132488,"comedy, romance",Lovesick ,2014
8847,132496,"comedy, drama",Danny Collins ,2015
8848,132584,"children, comedy",The Even Stevens Movie ,2003
8849,132618,"action, crime, drama, mystery, thriller",Kite ,2014
8850,132660,"comedy, romance",Man Up ,2015
8851,132796,"action, drama, thriller",San Andreas ,2015
8852,132800,"comedy, drama",Welcome to Me ,2014
8853,132888,comedy,Comedy Central Roast of James Franco ,2013
8854,133115,documentary,We Could Be King ,2014
8855,133195,"action, crime, thriller",Hitman: Agent 47 ,2015
8856,133217,"comedy, crime, sci-fi",B/W ,2015
8857,133281,"comedy, drama",Ricki and the Flash ,2015
8858,133365,"drama, thriller",Partisan ,2015
8859,133377,"horror, sci-fi, thriller",Infini ,2015
8860,133419,comedy,Pitch Perfect 2 ,2015
8861,133545,"comedy, drama",Just Before I Go ,2014
8862,133645,"drama, romance",Carol ,2015
8863,133712,"comedy, romance",Office Romance ,1977
8864,133716,"comedy, crime",Bootleggers ,1961
8865,133771,"comedy, romance, sci-fi",The Lobster ,2015
8866,133780,"comedy, drama",Güeros ,2014
8867,133782,"drama, horror, thriller",Maggie ,2015
8868,133798,"action, comedy",Hot Pursuit ,2015
8869,133802,"action, thriller, western",Slow West ,2015
8870,133832,"horror, thriller",The Green Inferno ,2014
8871,133867,"action, adventure, comedy",Barely Lethal ,2015
8872,133879,comedy,Carry On Don't Lose Your Head ,1966
8873,134004,"comedy, romance",What Love Is ,2007
8874,134019,animation,The Monkey King ,1964
8875,134021,"comedy, drama, romance",5 to 7 ,2014
8876,134041,"comedy, drama, romance",Afonya ,1975
8877,134095,"animation, drama",My Love ,2006
8878,134109,comedy,Radio Day ,2008
8879,134130,"adventure, drama, sci-fi",The Martian ,2015
8880,134158,thriller,Return to Sender ,2015
8881,134170,"action, comedy, fantasy, sci-fi",Kung Fury ,2015
8882,134184,comedy,Elections Day ,2007
8883,134214,drama,Youth ,2015
8884,134246,"action, thriller",Survivor ,2015
8885,134248,documentary,Hot Girls Wanted ,2015
8886,134252,"comedy, drama, fantasy",That Munchhausen ,1979
8887,134326,comedy,The Taming of the Scoundrel ,1980
8888,134334,comedy,Phir Hera Pheri ,2006
8889,134368,"action, comedy, crime",Spy ,2015
8890,134393,"comedy, romance",Trainwreck ,2015
8891,134515,"adventure, crime, drama",BMX Bandits ,1983
8892,134524,documentary,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles ,2014
8893,134528,"comedy, drama, romance",Aloha ,2015
8894,134775,"action, adventure, drama",Dragon Blade ,2015
8895,134783,comedy,Entourage ,2015
8896,134796,documentary,Bitter Lake ,2015
8897,134808,comedy,No Way Jose ,2015
8898,134847,comedy,Ghost Graduation ,2012
8899,134849,"animation, children, comedy",Duck Amuck ,1953
8900,134853,"adventure, animation, children, comedy, drama, fantasy",Inside Out ,2015
8901,134859,documentary,The Wolfpack ,2015
8902,134861,(no genres listed),Trevor Noah: African American ,2013
8903,134881,drama,Love & Mercy ,2014
8904,135133,"adventure, sci-fi",The Hunger Games: Mockingjay - Part 2 ,2015
8905,135137,"action, comedy, sci-fi",Pixels ,2015
8906,135143,fantasy,Fantastic Beasts and Where to Find Them ,2016
8907,135198,"comedy, drama",The Hairdresser ,2010
8908,135216,"adventure, children, comedy, sci-fi",The Star Wars Holiday Special ,1978
8909,135288,"drama, mystery",Mr. Holmes ,2015
8910,135436,"animation, comedy",The Secret Life of Pets ,2016
8911,135456,"action, animation, crime, sci-fi",Ghost in the Shell: Stand Alone Complex - The Laughing Man ,2005
8912,135518,"action, mystery, sci-fi, thriller",Self/less ,2015
8913,135532,"action, adventure, fantasy",The Last Witch Hunter ,2015
8914,135534,"comedy, fantasy, horror",Krampus ,2015
8915,135536,"action, crime, sci-fi",Suicide Squad ,2016
8916,135567,"action, adventure, sci-fi",Independence Day: Resurgence ,2016
8917,135569,"action, adventure, sci-fi",Star Trek Beyond ,2016
8918,135777,"children, comedy",Golmaal ,2006
8919,135787,documentary,Bruce Lee: A Warrior's Journey ,2000
8920,135803,action,Five Element Ninjas ,1982
8921,135815,"action, drama",The Magnificent Ruffians ,1979
8922,135861,comedy,Ted 2 ,2015
8923,135885,"comedy, sci-fi",Absolutely Anything ,2015
8924,135887,"adventure, animation, children, comedy",Minions ,2015
8925,135937,"comedy, thriller",The Silence of the Hams ,1994
8926,136012,"action, thriller",Bloodsport III ,1996
8927,136016,"adventure, animation, children, comedy, fantasy",The Good Dinosaur ,2015
8928,136018,"crime, drama",Black Mass ,2015
8929,136020,"action, adventure, crime",Spectre ,2015
8930,136024,"action, animation, crime",The Professional: Golgo 13 ,1983
8931,136297,"action, animation",Mortal Kombat: The Journey Begins ,1995
8932,136305,"horror, sci-fi",Sharknado 3: Oh Hell No! ,2015
8933,136341,"animation, children, comedy",Scooby-Doo! and the Samurai Sword ,2009
8934,136353,"animation, children, comedy",Scooby-Doo! and the Loch Ness Monster ,2004
8935,136355,"animation, children, comedy",Big Top Scooby-Doo! ,2012
8936,136359,"animation, children, comedy",Scooby-Doo Goes Hollywood ,1979
8937,136443,comedy,Gabriel Iglesias: Hot and Fluffy ,2007
8938,136445,comedy,George Carlin: Back in Town ,1996
8939,136447,comedy,George Carlin: You Are All Diseased ,1999
8940,136449,"action, animation, sci-fi",Ghost in the Shell 2.0 ,2008
8941,136469,comedy,Larry David: Curb Your Enthusiasm ,1999
8942,136471,"comedy, documentary",Kevin Hart: Laugh at My Pain ,2011
8943,136503,"animation, children, comedy",Tom and Jerry: Shiver Me Whiskers ,2006
8944,136511,comedy,Jeff Dunham: All Over the Map ,2014
8945,136540,comedy,The FP ,2012
8946,136556,"animation, children",Kung Fu Panda: Secrets of the Masters ,2011
8947,136562,drama,Steve Jobs ,2015
8948,136564,drama,Macbeth ,2015
8949,136598,"adventure, comedy",Vacation ,2015
8950,136602,"horror, thriller",Creep ,2014
8951,136654,drama,The Face of an Angel ,2015
8952,136664,"crime, drama",Wild Horses ,2015
8953,136666,comedy,Search Party ,2014
8954,136778,"comedy, drama",The Squeeze ,2015
8955,136786,thriller,Careful What You Wish For ,2015
8956,136800,"action, adventure, sci-fi",Robot Overlords ,2014
8957,136816,"action, comedy",Bad Asses on the Bayou ,2015
8958,136834,horror,The Eye: Infinity ,2005
8959,136838,"comedy, romance",Kiss me Kismet ,2006
8960,136840,"comedy, drama, romance",Da geht noch was! ,2013
8961,136850,"crime, drama, thriller",Villain ,1971
8962,136859,"action, adventure, romance, sci-fi",The Lovers ,2015
8963,136864,"action, adventure, fantasy, sci-fi",Batman v Superman: Dawn of Justice ,2016
8964,136912,adventure,God Loves Caviar ,2012
8965,136958,horror,Mortuary ,1983
8966,137218,drama,April Morning ,1988
8967,137337,documentary,Amy ,2015
8968,137345,"crime, thriller",That Demon Within ,2014
8969,137517,"drama, fantasy",Carnival Magic ,1981
8970,137595,"comedy, drama",Magic Mike XXL ,2015
8971,137857,"adventure, drama, fantasy",The Jungle Book ,2016
8972,137859,"action, adventure, animation",Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans ,1993
8973,137863,"action, adventure, animation, fantasy",Dragon Ball Z: Resurrection of F ,2015
8974,138036,"action, adventure, comedy",The Man from U.N.C.L.E. ,2015
8975,138186,"crime, drama, horror",Sorrow ,2015
8976,138204,comedy,7 Days in Hell ,2015
8977,138208,"adventure, drama, thriller",The Walk ,2015
8978,138210,drama,13 Hours ,2016
8979,138396,"comedy, drama",There Will Come a Day ,2013
8980,138546,comedy,The Opposite Sex ,2014
8981,138610,"horror, thriller",The Gallows ,2015
8982,138632,"action, crime, drama, sci-fi",Tokyo Tribe ,2014
8983,138702,"animation, children, comedy, drama, romance",Feast ,2014
8984,138798,comedy,Joe Dirt 2: Beautiful Loser ,2015
8985,138835,"adventure, animation, comedy",Return to Treasure Island ,1988
8986,138966,animation,Nasu: Summer in Andalusia ,2003
8987,139052,"drama, mystery, thriller",Dark Places ,2015
8988,139130,"action, adventure, animation, drama, fantasy",Afro Samurai ,2007
8989,139157,"comedy, horror, thriller",Massu Engira Maasilamani ,2015
8990,139385,"adventure, drama",The Revenant ,2015
8991,139415,"crime, drama",Irrational Man ,2015
8992,139511,horror,Exte: Hair Extensions ,2007
8993,139640,animation,Ooops! Noah is Gone... ,2015
8994,139642,"action, drama",Southpaw ,2015
8995,139644,"crime, drama, mystery",Sicario ,2015
8996,139655,"drama, fantasy, horror, thriller",Goodnight Mommy ,Ich seh ich seh (2014
8997,139717,"crime, thriller",10 Cent Pistol ,2015
8998,139747,romance,Before We Go ,2014
8999,139855,"animation, comedy, fantasy",Anomalisa ,2015
9000,139857,thriller,Colonia ,2016
9001,139859,"action, animation, sci-fi, thriller",Ghost in the Shell Arise - Border 2: Ghost Whispers ,2013
9002,139915,"comedy, romance",How to Make Love Like an Englishman ,2014
9003,139994,"comedy, horror",Fracchia contro Dracula ,1985
9004,140016,horror,Always Watching: A Marble Hornets Story ,2015
9005,140038,comedy,Madly in Love ,1981
9006,140110,comedy,The Intern ,2015
9007,140133,"comedy, horror",Hollywood Chainsaw Hookers ,1988
9008,140162,"drama, romance",Love ,2015
9009,140174,drama,Room ,2015
9010,140237,drama,The Runner ,2015
9011,140247,"drama, horror",The Gift ,2015
9012,140265,comedy,George Carlin: Jammin' in New York ,1992
9013,140267,horror,The Witch ,2015
9014,140289,"comedy, drama",Men & Chicken ,2015
9015,140301,"comedy, romance",The Escort ,2015
9016,140359,"adventure, children, sci-fi",Doctor Who: The Waters of Mars ,2009
9017,140481,"animation, comedy, sci-fi","Family Guy Presents: Something, Something, Something, Dark Side ",2009
9018,140523,"comedy, horror","Visit, The ",2015
9019,140525,"crime, drama, mystery",Secret in Their Eyes ,2015
9020,140541,"animation, comedy, sci-fi",The Electric Hotel ,1908
9021,140561,"comedy, documentary",Jeff Ross Roasts Criminals: Live at Brazos County Jail ,2015
9022,140627,"drama, romance, war",Battle For Sevastopol ,2015
9023,140711,"action, comedy, sci-fi, thriller",American Ultra ,2015
9024,140715,drama,Straight Outta Compton ,2015
9025,140725,"crime, thriller",Cop Car ,2015
9026,140737,"action, fantasy, mystery",The Lost Room ,2006
9027,140816,"comedy, drama",Tangerine ,2015
9028,140850,"crime, drama, mystery, thriller",Every Secret Thing ,2014
9029,140852,"horror, sci-fi",964 Pinocchio ,1991
9030,140928,"comedy, drama",Joy ,2015
9031,140956,"action, sci-fi, thriller",Ready Player One,
9032,141004,"drama, horror, sci-fi",Victor Frankenstein ,2015
9033,141131,(no genres listed),Guardians ,2016
9034,141400,action,Invincible Shaolin ,1978
9035,141408,"action, comedy, horror",Scouts Guide to the Zombie Apocalypse ,2015
9036,141422,drama,Suffragette ,2015
9037,141513,comedy,Fort Tilden ,2014
9038,141544,"action, adventure, sci-fi",Turbo Kid ,2015
9039,141646,"comedy, drama",The Unauthorized Saved by the Bell Story ,2014
9040,141668,drama,War Room ,2015
9041,141688,"crime, thriller",Legend ,2015
9042,141718,"comedy, horror",Deathgasm ,2015
9043,141749,drama,The Danish Girl ,2015
9044,141799,"comedy, horror",Cooties ,2015
9045,141810,"comedy, drama",Autumn Marathon ,1979
9046,141816,"adventure, comedy",12 Chairs ,1976
9047,141818,"comedy, drama, fantasy, romance",Ordinary Miracle ,1978
9048,141820,comedy,Old Men: Robbers ,1971
9049,141830,"adventure, comedy",Unbelievable Adventures of Italians in Russia ,1974
9050,141836,comedy,It Can't Be! ,1975
9051,141844,"adventure, comedy",12 Chairs ,1971
9052,141846,documentary,Steve Jobs: The Man in the Machine ,2015
9053,141866,(no genres listed),Green Room ,2015
9054,141890,"drama, war",Beasts of No Nation ,2015
9055,141928,"comedy, horror",Bloodsucking Bastards ,2015
9056,141994,"children, comedy",Saving Christmas ,2014
9057,142020,comedy,Oscar ,1967
9058,142056,"action, adventure, animation",Iron Man & Hulk: Heroes United ,2013
9059,142074,"crime, horror, thriller",Knock Knock ,2015
9060,142115,documentary,The Blue Planet ,2001
9061,142196,"comedy, horror",Cornered! ,2009
9062,142222,drama,Demolition ,2016
9063,142366,"horror, thriller",Cigarette Burns ,2005
9064,142372,"comedy, drama",Our Brand Is Crisis ,2015
9065,142420,"action, drama, sci-fi",High Rise ,2015
9066,142422,comedy,The Night Before ,2015
9067,142424,"drama, sci-fi",Into the Forest ,2015
9068,142444,"comedy, horror, mystery",The Editor ,2015
9069,142448,"adventure, drama, thriller",Everest ,2015
9070,142456,(no genres listed),The Brand New Testament ,2015
9071,142488,thriller,Spotlight ,2015
9072,142507,drama,Pawn Sacrifice ,2015
9073,142509,"action, adventure, sci-fi",Hardcore Henry ,2015
9074,142536,drama,Burnt ,2015
9075,142550,"action, comedy",Ryuzo and the Seven Henchmen ,2015
